"timestamp","video_id","toia_id","user_id","question","rating","video_language","interactor_language","similarity_score","subject"
"1682687679325","Andrea _6_107_e9f792c1.mp4","6","26","What is your major?","2","en-US","en-US","0.448656","Dialogue"
"1682687679456","Andrea _6_107_e9f792c1.mp4","6","26","What is your major?","5","en-US","en-US","0.448656","Subtitles"
"1682687681207","Andrea_7_105_71a9b015.mp4","7","26","What is your major?","2","es-ES","en-US","0.485004","Dialogue"
"1682687681216","Andrea_7_105_71a9b015.mp4","7","26","What is your major?","5","es-ES","en-US","0.485004","Subtitles"
"1682687739214","Andrea_7_83_2deaea88.mp4","7","26","What is your favorite class?","2","es-ES","en-US","0.533837","Dialogue"
"1682687739333","Andrea_7_83_2deaea88.mp4","7","26","What is your favorite class?","5","es-ES","en-US","0.533837","Subtitles"
"1682687748189","Andrea _6_85_d7fcc8a6.mp4","6","26","What is your favorite class?","5","en-US","en-US","0.511623","Dialogue"
"1682687748320","Andrea _6_85_d7fcc8a6.mp4","6","26","What is your favorite class?","5","en-US","en-US","0.511623","Subtitles"
"1682687835312","Andrea _6_107_e9f792c1.mp4","6","26","What is the biggest accomplishment of university life?","5","en-US","en-US","0.690729","Dialogue"
"1682687835438","Andrea _6_107_e9f792c1.mp4","6","26","What is the biggest accomplishment of university life?","5","en-US","en-US","0.690729","Subtitles"
"1682687837976","Andrea_7_105_71a9b015.mp4","7","26","What is your greatest accomplishment in university life?","2","es-ES","en-US","0.743717","Dialogue"
"1682687837977","Andrea_7_105_71a9b015.mp4","7","26","What is your greatest accomplishment in university life?","5","es-ES","en-US","0.743717","Subtitles"
"1682687895997","Andrea_7_152_872110ec.mp4","7","26","What are your extracurriculars?","4","es-ES","en-US","0.571856","Dialogue"
"1682687896005","Andrea_7_152_872110ec.mp4","7","26","What are your extracurriculars?","5","es-ES","en-US","0.571856","Subtitles"
"1682687902093","Andrea _6_151_26633887.mp4","6","26","What are your extracurricular?","4","en-US","en-US","0.529166","Dialogue"
"1682687902223","Andrea _6_151_26633887.mp4","6","26","What are your extracurricular?","5","en-US","en-US","0.529166","Subtitles"
"1682687956264","Andrea _6_172_6389a215.mp4","6","26","How's your experience in University?","4","en-US","en-US","0.700955","Dialogue"
"1682687956403","Andrea _6_172_6389a215.mp4","6","26","How's your experience in University?","5","en-US","en-US","0.700955","Subtitles"
"1682687959227","Andrea_7_71_c1f49b41.mp4","7","26","How's your experience in University?","4","es-ES","en-US","0.669379","Dialogue"
"1682687959227","Andrea_7_71_c1f49b41.mp4","7","26","How's your experience in University?","5","es-ES","en-US","0.669379","Subtitles"
"1682688054412","Andrea_7_137_a2c439f6.mp4","7","26","You regret anything during York University life.","5","es-ES","en-US","0.42275","Subtitles"
"1682688054456","Andrea_7_137_a2c439f6.mp4","7","26","You regret anything during York University life.","5","es-ES","en-US","0.42275","Dialogue"
"1682688059463","Andrea _6_108_38eb6445.mp4","6","26","You'll regret anything about your University life.","2","en-US","en-US","0.44161","Dialogue"
"1682688059603","Andrea _6_108_38eb6445.mp4","6","26","You'll regret anything about your University life.","5","en-US","en-US","0.44161","Subtitles"
"1682688115485","Andrea_7_105_71a9b015.mp4","7","26","What is your biggest highlight of your time in University?","3","es-ES","en-US","0.700783","Dialogue"
"1682688115485","Andrea_7_105_71a9b015.mp4","7","26","What is your biggest highlight of your time in University?","5","es-ES","en-US","0.700783","Subtitles"
"1682688125644","Andrea _6_107_e9f792c1.mp4","6","26","What is the biggest highlight of your timing University?","4","en-US","en-US","0.645784","Dialogue"
"1682688125775","Andrea _6_107_e9f792c1.mp4","6","26","What is the biggest highlight of your timing University?","5","en-US","en-US","0.645784","Subtitles"
"1682688192677","Andrea _6_82_a6ba50ec.mp4","6","26","What are some challenges? You've had","3","en-US","en-US","0.481347","Dialogue"
"1682688192798","Andrea _6_82_a6ba50ec.mp4","6","26","What are some challenges? You've had","5","en-US","en-US","0.481347","Subtitles"
"1682688196326","Andrea_7_127_b4d3a24b.mp4","7","26","what are some challenges you can","2","es-ES","en-US","0.467736","Dialogue"
"1682688196328","Andrea_7_127_b4d3a24b.mp4","7","26","what are some challenges you can","5","es-ES","en-US","0.467736","Subtitles"
"1682688244017","Andrea _6_130_c79bdd96.mp4","6","26","How often do you go out of compass?","3","en-US","en-US","0.392703","Dialogue"
"1682688244151","Andrea _6_130_c79bdd96.mp4","6","26","How often do you go out of compass?","5","en-US","en-US","0.392703","Subtitles"
"1682688249829","Andrea_7_137_a2c439f6.mp4","7","26","How often do you go out of town?","2","es-ES","en-US","0.444537","Dialogue"
"1682688249964","Andrea_7_137_a2c439f6.mp4","7","26","How often do you go out of town?","5","es-ES","en-US","0.444537","Subtitles"
"1682688316486","Andrea_7_96_863262e5.mp4","7","26","What are your plans after you graduate?","2","es-ES","en-US","0.694574","Dialogue"
"1682688316605","Andrea_7_96_863262e5.mp4","7","26","What are your plans after you graduate?","5","es-ES","en-US","0.694574","Subtitles"
"1682688318579","Andrea _6_95_81616926.mp4","6","26","What are your plans after you graduate?","3","en-US","en-US","0.637808","Dialogue"
"1682688318579","Andrea _6_95_81616926.mp4","6","26","What are your plans after you graduate?","5","en-US","en-US","0.637808","Subtitles"
"1682688376143","Andrea_7_114_9d1899c7.mp4","7","26","What do you want to do before you graduate?","2","es-ES","en-US","0.630437","Dialogue"
"1682688376341","Andrea_7_114_9d1899c7.mp4","7","26","What do you want to do before you graduate?","5","es-ES","en-US","0.630437","Subtitles"
"1682688379181","Andrea _6_113_20bb0e88.mp4","6","26","What do you want to do before you graduate?","3","en-US","en-US","0.596484","Dialogue"
"1682688379182","Andrea _6_113_20bb0e88.mp4","6","26","What do you want to do before you graduate?","5","en-US","en-US","0.596484","Subtitles"
"1682688828705","Andrea_7_59_2f0a9f9a.mp4","7","27","Cómo te llamas?","5","es-ES","es-ES","0.841102","Dialogue"
"1682688828839","Andrea_7_59_2f0a9f9a.mp4","7","27","Cómo te llamas?","5","es-ES","es-ES","0.841102","Subtitles"
"1682688830511","Andrea _6_65_ee56d851.mp4","6","27","Cómo te llamas?","5","en-US","es-ES","0.608733","Dialogue"
"1682688830519","Andrea _6_65_ee56d851.mp4","6","27","Cómo te llamas?","5","en-US","es-ES","0.608733","Subtitles"
"1682688878563","Andrea_7_60_a2140a37.mp4","7","27","Dónde naciste?","5","es-ES","es-ES","0.684334","Dialogue"
"1682688878695","Andrea_7_60_a2140a37.mp4","7","27","Dónde naciste?","5","es-ES","es-ES","0.684334","Subtitles"
"1682688880099","Andrea _6_78_c8e927aa.mp4","6","27","Dónde naciste?","5","en-US","es-ES","0.553879","Dialogue"
"1682688880099","Andrea _6_78_c8e927aa.mp4","6","27","Dónde naciste?","5","en-US","es-ES","0.553879","Subtitles"
"1682688974445","Andrea _6_77_f3b9b860.mp4","6","27","Qué estudias en la universidad?","2","en-US","es-ES","0.566164","Dialogue"
"1682688974581","Andrea _6_77_f3b9b860.mp4","6","27","Qué estudias en la universidad?","5","en-US","es-ES","0.566164","Subtitles"
"1682688977794","Andrea_7_68_1df9da78.mp4","7","27","Qué estudias en la universidad?","2","es-ES","es-ES","0.664915","Dialogue"
"1682688977795","Andrea_7_68_1df9da78.mp4","7","27","Qué estudias en la universidad?","5","es-ES","es-ES","0.664915","Subtitles"
"1682689022309","Andrea _6_90_b8d1e769.mp4","6","27","En dónde estoy y sexualmente?","2","en-US","es-ES","0.410576","Dialogue"
"1682689022310","Andrea _6_90_b8d1e769.mp4","6","27","En dónde estoy y sexualmente?","5","en-US","es-ES","0.410576","Subtitles"
"1682689032180","Andrea_7_91_6e42b11c.mp4","7","27","En dónde estudia sexualmente?","2","es-ES","es-ES","0.518817","Dialogue"
"1682689032187","Andrea_7_91_6e42b11c.mp4","7","27","En dónde estudia sexualmente?","5","es-ES","es-ES","0.518817","Subtitles"
"1682689063168","Andrea _6_85_d7fcc8a6.mp4","6","27","Cuál es tu clase favorita?","2","en-US","es-ES","0.541411","Dialogue"
"1682689063309","Andrea _6_85_d7fcc8a6.mp4","6","27","Cuál es tu clase favorita?","5","en-US","es-ES","0.541411","Subtitles"
"1682689067336","Andrea_7_84_cd911486.mp4","7","27","Cuál es tu clase favorita?","2","es-ES","es-ES","0.624688","Dialogue"
"1682689067344","Andrea_7_84_cd911486.mp4","7","27","Cuál es tu clase favorita?","5","es-ES","es-ES","0.624688","Subtitles"
"1682689101678","Andrea _6_107_e9f792c1.mp4","6","27","Cuál es el mayor logro de tu vida universitaria?","2","en-US","es-ES","0.68411","Dialogue"
"1682689101808","Andrea _6_107_e9f792c1.mp4","6","27","Cuál es el mayor logro de tu vida universitaria?","5","en-US","es-ES","0.68411","Subtitles"
"1682689124269","Andrea_7_105_71a9b015.mp4","7","27","Cuál es el mayor logro de tu vida universitaria?","2","es-ES","es-ES","0.758988","Dialogue"
"1682689124398","Andrea_7_105_71a9b015.mp4","7","27","Cuál es el mayor logro de tu vida universitaria?","5","es-ES","es-ES","0.758988","Subtitles"
"1682689153108","Andrea _6_151_26633887.mp4","6","27","Cuáles son tus actividades extracurriculares?","2","en-US","es-ES","0.592348","Dialogue"
"1682689153268","Andrea _6_151_26633887.mp4","6","27","Cuáles son tus actividades extracurriculares?","5","en-US","es-ES","0.592348","Subtitles"
"1682689156769","Andrea_7_152_872110ec.mp4","7","27","Cuáles son tus actividades extracurriculares?","2","es-ES","es-ES","0.664119","Dialogue"
"1682689156770","Andrea_7_152_872110ec.mp4","7","27","Cuáles son tus actividades extracurriculares?","5","es-ES","es-ES","0.664119","Subtitles"
"1682689210942","Andrea _6_113_20bb0e88.mp4","6","27","Qué te gustaría hacer antes de graduarte?","3","en-US","es-ES","0.596954","Dialogue"
"1682689211071","Andrea _6_113_20bb0e88.mp4","6","27","Qué te gustaría hacer antes de graduarte?","5","en-US","es-ES","0.596954","Subtitles"
"1682689213484","Andrea_7_114_9d1899c7.mp4","7","27","Qué te gustaría ser antes de graduarte?","3","es-ES","es-ES","0.741393","Dialogue"
"1682689213484","Andrea_7_114_9d1899c7.mp4","7","27","Qué te gustaría ser antes de graduarte?","5","es-ES","es-ES","0.741393","Subtitles"
"1682689237626","Andrea _6_184_66a45aac.mp4","6","27","Te arrepientes de algo en tu carrera universitaria.","3","en-US","es-ES","0.467704","Dialogue"
"1682689237760","Andrea _6_184_66a45aac.mp4","6","27","Te arrepientes de algo en tu carrera universitaria.","5","en-US","es-ES","0.467704","Subtitles"
"1682689245258","Andrea_7_183_0840c25f.mp4","7","27","Te arrepientes de algo en tu vida universitaria.","3","es-ES","es-ES","0.524915","Dialogue"
"1682689245386","Andrea_7_183_0840c25f.mp4","7","27","Te arrepientes de algo en tu vida universitaria.","5","es-ES","es-ES","0.524915","Subtitles"
"1682689305607","Andrea_7_71_c1f49b41.mp4","7","27","Cómo fue tu experiencia en la universidad?","3","es-ES","es-ES","0.752589","Dialogue"
"1682689305730","Andrea_7_71_c1f49b41.mp4","7","27","Cómo fue tu experiencia en la universidad?","5","es-ES","es-ES","0.752589","Subtitles"
"1682689306978","Andrea _6_181_b68e172d.mp4","6","27","experiencia en universidad","2","en-US","es-ES","0.51507","Dialogue"
"1682689307040","Andrea _6_181_b68e172d.mp4","6","27","experiencia en universidad","5","en-US","es-ES","0.51507","Subtitles"
"1682689349816","Andrea _6_158_f6e8d818.mp4","6","27","Qué retos has tenido en la universidad?","2","en-US","es-ES","0.673737","Dialogue"
"1682689349826","Andrea _6_158_f6e8d818.mp4","6","27","Qué retos has tenido en la universidad?","5","en-US","es-ES","0.673737","Subtitles"
"1682689353173","Andrea_7_157_dd8028e7.mp4","7","27","Qué retos has tenido en la universidad?","3","es-ES","es-ES","0.733148","Dialogue"
"1682689353174","Andrea_7_157_dd8028e7.mp4","7","27","Qué retos has tenido en la universidad?","5","es-ES","es-ES","0.733148","Subtitles"
"1682689407414","Andrea _6_82_a6ba50ec.mp4","6","27","Cuál ha sido tu clase más difícil?","2","en-US","es-ES","0.708709","Dialogue"
"1682689407550","Andrea _6_82_a6ba50ec.mp4","6","27","Cuál ha sido tu clase más difícil?","5","en-US","es-ES","0.708709","Subtitles"
"1682689413276","Andrea_7_83_2deaea88.mp4","7","27","Cuál ha sido tu clase más difícil?","3","es-ES","es-ES","0.751762","Dialogue"
"1682689413409","Andrea_7_83_2deaea88.mp4","7","27","Cuál ha sido tu clase más difícil?","5","es-ES","es-ES","0.751762","Subtitles"
"1682689462810","Andrea _6_130_c79bdd96.mp4","6","27","cada cuánto sale de la Universidad","5","en-US","es-ES","0.41219","Subtitles"
"1682689462902","Andrea _6_130_c79bdd96.mp4","6","27","cada cuánto sale de la Universidad","5","en-US","es-ES","0.41219","Dialogue"
"1682689465087","Andrea_7_131_a6e80010.mp4","7","27","cada cuánto sales de la Universidad","5","es-ES","es-ES","0.489012","Subtitles"
"1682689465088","Andrea_7_131_a6e80010.mp4","7","27","cada cuánto sales de la Universidad","3","es-ES","es-ES","0.489012","Dialogue"
"1682689491888","Andrea _6_95_81616926.mp4","6","27","Qué quieres hacer después de graduarte?","5","en-US","es-ES","0.563768","Dialogue"
"1682689492013","Andrea _6_95_81616926.mp4","6","27","Qué quieres hacer después de graduarte?","5","en-US","es-ES","0.563768","Subtitles"
"1682689495246","Andrea_7_96_863262e5.mp4","7","27","Qué quieres hacer después de graduarte?","3","es-ES","es-ES","0.657638","Dialogue"
"1682689495247","Andrea_7_96_863262e5.mp4","7","27","Qué quieres hacer después de graduarte?","5","es-ES","es-ES","0.657638","Subtitles"
"1682759015276","Andrea _6_65_ee56d851.mp4","6","30","What is your name?","5","en-US","en-US","0.646142","Dialogue"
"1682759015416","Andrea _6_65_ee56d851.mp4","6","30","What is your name?","5","en-US","en-US","0.646142","Subtitles"
"1682759019077","Andrea_7_59_2f0a9f9a.mp4","7","30","What is your name?","5","es-ES","en-US","0.757747","Dialogue"
"1682759019077","Andrea_7_59_2f0a9f9a.mp4","7","30","What is your name?","5","es-ES","en-US","0.757747","Subtitles"
"1682759123151","Andrea_7_59_2f0a9f9a.mp4","7","30","How old are you?","1","es-ES","en-US","0.480208","Dialogue"
"1682759123272","Andrea_7_59_2f0a9f9a.mp4","7","30","How old are you?","4","es-ES","en-US","0.480208","Subtitles"
"1682759124795","Andrea _6_65_ee56d851.mp4","6","30","How old are you?","1","en-US","en-US","0.408937","Dialogue"
"1682759124796","Andrea _6_65_ee56d851.mp4","6","30","How old are you?","4","en-US","en-US","0.408937","Subtitles"
"1682759168354","Andrea _6_78_c8e927aa.mp4","6","30","Where were you? Born?","5","en-US","en-US","0.518591","Dialogue"
"1682759168355","Andrea _6_78_c8e927aa.mp4","6","30","Where were you? Born?","5","en-US","en-US","0.518591","Subtitles"
"1682759170204","Andrea_7_60_a2140a37.mp4","7","30","Where were you? Born?","5","es-ES","en-US","0.614136","Dialogue"
"1682759170206","Andrea_7_60_a2140a37.mp4","7","30","Where were you? Born?","5","es-ES","en-US","0.614136","Subtitles"
"1682759252160","Andrea_7_68_1df9da78.mp4","7","30","What did you study in University?","3","es-ES","en-US","0.619637","Dialogue"
"1682759252300","Andrea_7_68_1df9da78.mp4","7","30","What did you study in University?","5","es-ES","en-US","0.619637","Subtitles"
"1682759254181","Andrea _6_184_66a45aac.mp4","6","30","What did you study in University?","2","en-US","en-US","0.59028","Dialogue"
"1682759254182","Andrea _6_184_66a45aac.mp4","6","30","What did you study in University?","5","en-US","en-US","0.59028","Subtitles"
"1682759295481","Andrea_7_157_dd8028e7.mp4","7","30","What was your greatest challenge at University?","5","es-ES","en-US","0.733259","Dialogue"
"1682759295489","Andrea_7_157_dd8028e7.mp4","7","30","What was your greatest challenge at University?","5","es-ES","en-US","0.733259","Subtitles"
"1682759296959","Andrea _6_158_f6e8d818.mp4","6","30","What was your greatest challenge in University?","5","en-US","en-US","0.729288","Dialogue"
"1682759297071","Andrea _6_158_f6e8d818.mp4","6","30","What was your greatest challenge in University?","5","en-US","en-US","0.729288","Subtitles"
"1682759335503","Andrea_7_96_863262e5.mp4","7","30","What are your future plans after University?","5","es-ES","en-US","0.685766","Dialogue"
"1682759335503","Andrea_7_96_863262e5.mp4","7","30","What are your future plans after University?","5","es-ES","en-US","0.685766","Subtitles"
"1682759336560","Andrea _6_95_81616926.mp4","6","30","What are your future plans after University?","5","en-US","en-US","0.625907","Dialogue"
"1682759336561","Andrea _6_95_81616926.mp4","6","30","What are your future plans after University?","5","en-US","en-US","0.625907","Subtitles"
"1682759439989","Andrea _6_107_e9f792c1.mp4","6","30","What was your biggest regret in University?","1","en-US","en-US","0.626981","Dialogue"
"1682759440123","Andrea _6_107_e9f792c1.mp4","6","30","What was your biggest regret in University?","5","en-US","en-US","0.626981","Subtitles"
"1682759441119","Andrea_7_145_21a75b52.mp4","7","30","What was your biggest regret in University?","2","es-ES","en-US","0.645315","Dialogue"
"1682759441119","Andrea_7_145_21a75b52.mp4","7","30","What was your biggest regret in University?","5","es-ES","en-US","0.645315","Subtitles"
"1682759505660","Andrea_7_137_a2c439f6.mp4","7","30","What extracurricular activities did you do in University?","1","es-ES","en-US","0.645197","Dialogue"
"1682759505789","Andrea_7_137_a2c439f6.mp4","7","30","What extracurricular activities did you do in University?","5","es-ES","en-US","0.645197","Subtitles"
"1682759507097","Andrea _6_138_626511c3.mp4","6","30","For extra curricular activities. Do you do in University?","5","en-US","en-US","0.560446","Subtitles"
"1682759507098","Andrea _6_138_626511c3.mp4","6","30","For extra curricular activities. Do you do in University?","1","en-US","en-US","0.560446","Dialogue"
"1682759573304","Andrea_7_105_71a9b015.mp4","7","30","What was your greatest accomplishment in University?","5","es-ES","en-US","0.752704","Dialogue"
"1682759573311","Andrea_7_105_71a9b015.mp4","7","30","What was your greatest accomplishment in University?","5","es-ES","en-US","0.752704","Subtitles"
"1682759574711","Andrea _6_107_e9f792c1.mp4","6","30","What was your greatest accomplishment in University?","5","en-US","en-US","0.744918","Dialogue"
"1682759574711","Andrea _6_107_e9f792c1.mp4","6","30","What was your greatest accomplishment in University?","5","en-US","en-US","0.744918","Subtitles"
"1682759605788","Andrea_7_59_2f0a9f9a.mp4","7","30","What is your degree?","1","es-ES","en-US","0.461808","Dialogue"
"1682759605795","Andrea_7_59_2f0a9f9a.mp4","7","30","What is your degree?","5","es-ES","en-US","0.461808","Subtitles"
"1682759607252","Andrea _6_172_6389a215.mp4","6","30","What is your degree?","1","en-US","en-US","0.447928","Dialogue"
"1682759607252","Andrea _6_172_6389a215.mp4","6","30","What is your degree?","5","en-US","en-US","0.447928","Subtitles"
"1682759666089","Andrea_7_123_99a32e2b.mp4","7","30","What study habit would you change?","4","es-ES","en-US","0.584497","Dialogue"
"1682759666239","Andrea_7_123_99a32e2b.mp4","7","30","What study habit would you change?","5","es-ES","en-US","0.584497","Subtitles"
"1682759667123","Andrea _6_122_9ebd40b1.mp4","6","30","What study habit would you change?","5","en-US","en-US","0.539737","Subtitles"
"1682759667124","Andrea _6_122_9ebd40b1.mp4","6","30","What study habit would you change?","4","en-US","en-US","0.539737","Dialogue"
"1682759724757","Andrea _6_185_ce550edc.mp4","6","30","What was your favorite country to visit?","3","en-US","en-US","0.434692","Dialogue"
"1682759724765","Andrea _6_185_ce550edc.mp4","6","30","What was your favorite country to visit?","5","en-US","en-US","0.434692","Subtitles"
"1682759727301","Andrea_7_162_50f9d9eb.mp4","7","30","What was your favorite country to visit?","5","es-ES","en-US","0.491943","Subtitles"
"1682759727301","Andrea_7_162_50f9d9eb.mp4","7","30","What was your favorite country to visit?","1","es-ES","en-US","0.491943","Dialogue"
"1682759764172","Andrea_7_124_a3a0775e.mp4","7","30","What is the professional dream that you have?","1","es-ES","en-US","0.454082","Dialogue"
"1682759764302","Andrea_7_124_a3a0775e.mp4","7","30","What is the professional dream that you have?","5","es-ES","en-US","0.454082","Subtitles"
"1682759767143","Andrea _6_172_6389a215.mp4","6","30","What is a professional dream that you have?","5","en-US","en-US","0.438469","Subtitles"
"1682759767144","Andrea _6_172_6389a215.mp4","6","30","What is a professional dream that you have?","1","en-US","en-US","0.438469","Dialogue"
"1682759828048","Andrea_7_68_1df9da78.mp4","7","30","What is your major at University?","1","es-ES","en-US","0.624198","Dialogue"
"1682759828187","Andrea_7_68_1df9da78.mp4","7","30","What is your major at University?","5","es-ES","en-US","0.624198","Subtitles"
"1682759829111","Andrea _6_107_e9f792c1.mp4","6","30","What is your major at University?","1","en-US","en-US","0.611433","Dialogue"
"1682759829111","Andrea _6_107_e9f792c1.mp4","6","30","What is your major at University?","5","en-US","en-US","0.611433","Subtitles"
"1682759875820","Andrea _6_166_935d2f21.mp4","6","30","Where do you want to work in the future?","4","en-US","en-US","0.499342","Dialogue"
"1682759875957","Andrea _6_166_935d2f21.mp4","6","30","Where do you want to work in the future?","5","en-US","en-US","0.499342","Subtitles"
"1682759876971","Andrea_7_162_50f9d9eb.mp4","7","30","Where would you like to work in the future?","3","es-ES","en-US","0.506886","Dialogue"
"1682759876974","Andrea_7_162_50f9d9eb.mp4","7","30","Where would you like to work in the future?","5","es-ES","en-US","0.506886","Subtitles"
"1682759905999","Andrea_7_152_872110ec.mp4","7","30","What is your favorite hobby?","5","es-ES","en-US","0.548562","Dialogue"
"1682759906130","Andrea_7_152_872110ec.mp4","7","30","What is your favorite hobby?","5","es-ES","en-US","0.548562","Subtitles"
"1682759907281","Andrea _6_151_26633887.mp4","6","30","What is your favorite hobby?","5","en-US","en-US","0.530319","Subtitles"
"1682759907283","Andrea _6_151_26633887.mp4","6","30","What is your favorite hobby?","5","en-US","en-US","0.530319","Dialogue"
"1682759938911","Andrea_7_59_2f0a9f9a.mp4","7","30","What is something? You do not like?","1","es-ES","en-US","0.400478","Dialogue"
"1682759939044","Andrea_7_59_2f0a9f9a.mp4","7","30","What is something? You do not like?","5","es-ES","en-US","0.400478","Subtitles"
"1682759940703","Andrea _6_65_ee56d851.mp4","6","30","What is something? You do not like?","5","en-US","en-US","0.347821","Subtitles"
"1682759940705","Andrea _6_65_ee56d851.mp4","6","30","What is something? You do not like?","1","en-US","en-US","0.347821","Dialogue"
"1682759998718","Andrea_7_186_be49c5f0.mp4","7","30","What was your favorite project to work on and University?","5","es-ES","en-US","0.728621","Dialogue"
"1682759998852","Andrea_7_186_be49c5f0.mp4","7","30","What was your favorite project to work on and University?","5","es-ES","en-US","0.728621","Subtitles"
"1682759999803","Andrea _6_185_ce550edc.mp4","6","30","What was your favorite project to work on in University?","5","en-US","en-US","0.710691","Dialogue"
"1682759999810","Andrea _6_185_ce550edc.mp4","6","30","What was your favorite project to work on in University?","5","en-US","en-US","0.710691","Subtitles"
"1682760038642","Andrea_7_83_2deaea88.mp4","7","30","What was your favorite class to take?","2","es-ES","en-US","0.624757","Dialogue"
"1682760038775","Andrea_7_83_2deaea88.mp4","7","30","What was your favorite class to take?","5","es-ES","en-US","0.624757","Subtitles"
"1682760042324","Andrea _6_82_a6ba50ec.mp4","6","30","What was your favorite class to take?","2","en-US","en-US","0.575158","Dialogue"
"1682760042324","Andrea _6_82_a6ba50ec.mp4","6","30","What was your favorite class to take?","5","en-US","en-US","0.575158","Subtitles"
"1682760089514","Andrea_7_186_be49c5f0.mp4","7","30","Who was your favorite professor and University?","1","es-ES","en-US","0.604149","Dialogue"
"1682760089515","Andrea_7_186_be49c5f0.mp4","7","30","Who was your favorite professor and University?","5","es-ES","en-US","0.604149","Subtitles"
"1682760091974","Andrea _6_185_ce550edc.mp4","6","30","Who was your favorite professor in University?","1","en-US","en-US","0.571804","Dialogue"
"1682760091975","Andrea _6_185_ce550edc.mp4","6","30","Who was your favorite professor in University?","5","en-US","en-US","0.571804","Subtitles"
"1682760190013","Andrea_7_152_872110ec.mp4","7","30","What is your favorite pastime?","5","es-ES","en-US","0.544657","Dialogue"
"1682760190132","Andrea_7_152_872110ec.mp4","7","30","What is your favorite pastime?","5","es-ES","en-US","0.544657","Subtitles"
"1682760191128","Andrea _6_151_26633887.mp4","6","30","What is your favorite pastime?","5","en-US","en-US","0.507911","Subtitles"
"1682760191128","Andrea _6_151_26633887.mp4","6","30","What is your favorite pastime?","5","en-US","en-US","0.507911","Dialogue"
"1682760219252","Andrea_7_152_872110ec.mp4","7","30","What is your favorite food?","1","es-ES","en-US","0.455852","Dialogue"
"1682760219384","Andrea_7_152_872110ec.mp4","7","30","What is your favorite food?","5","es-ES","en-US","0.455852","Subtitles"
"1682760220303","Andrea _6_151_26633887.mp4","6","30","What is your favorite food?","1","en-US","en-US","0.422647","Dialogue"
"1682760220311","Andrea _6_151_26633887.mp4","6","30","What is your favorite food?","5","en-US","en-US","0.422647","Subtitles"
"1682760260760","Andrea_7_83_2deaea88.mp4","7","30","What is the greatest challenge? You have had to overcome.","4","es-ES","en-US","0.598483","Dialogue"
"1682760260891","Andrea_7_83_2deaea88.mp4","7","30","What is the greatest challenge? You have had to overcome.","5","es-ES","en-US","0.598483","Subtitles"
"1682760261781","Andrea _6_82_a6ba50ec.mp4","6","30","What is the greatest difficulty? You have have to overcome.","5","en-US","en-US","0.585587","Subtitles"
"1682760261782","Andrea _6_82_a6ba50ec.mp4","6","30","What is the greatest difficulty? You have have to overcome.","4","en-US","en-US","0.585587","Dialogue"
"1682760298810","Andrea_7_59_2f0a9f9a.mp4","7","30","How old are you?","1","es-ES","en-US","0.480208","Dialogue"
"1682760298938","Andrea_7_59_2f0a9f9a.mp4","7","30","How old are you?","5","es-ES","en-US","0.480208","Subtitles"
"1682760299853","Andrea _6_65_ee56d851.mp4","6","30","How old are you?","1","en-US","en-US","0.408937","Dialogue"
"1682760299854","Andrea _6_65_ee56d851.mp4","6","30","How old are you?","5","en-US","en-US","0.408937","Subtitles"
"1682760348263","Andrea_7_152_872110ec.mp4","7","30","What do you do on the weekends?","5","es-ES","en-US","0.470058","Dialogue"
"1682760348396","Andrea_7_152_872110ec.mp4","7","30","What do you do on the weekends?","5","es-ES","en-US","0.470058","Subtitles"
"1682760349681","Andrea _6_151_26633887.mp4","6","30","What do you do on the weekends?","5","en-US","en-US","0.417314","Dialogue"
"1682760349681","Andrea _6_151_26633887.mp4","6","30","What do you do on the weekends?","5","en-US","en-US","0.417314","Subtitles"
"1682760385293","Andrea_7_91_6e42b11c.mp4","7","30","Did you study abroad?","5","es-ES","en-US","0.604996","Dialogue"
"1682760385422","Andrea_7_91_6e42b11c.mp4","7","30","Did you study abroad?","5","es-ES","en-US","0.604996","Subtitles"
"1682760392860","Andrea _6_90_b8d1e769.mp4","6","30","Did you study abroad?","5","en-US","en-US","0.609157","Dialogue"
"1682760392990","Andrea _6_90_b8d1e769.mp4","6","30","Did you study abroad?","5","en-US","en-US","0.609157","Subtitles"
"1682760444126","Andrea_7_111_2ac1040f.mp4","7","30","How many classmates did you have University?","3","es-ES","en-US","0.537544","Dialogue"
"1682760444258","Andrea_7_111_2ac1040f.mp4","7","30","How many classmates did you have University?","5","es-ES","en-US","0.537544","Subtitles"
"1682760445308","Andrea _6_172_6389a215.mp4","6","30","How many classmates did you have?","1","en-US","en-US","0.474514","Dialogue"
"1682760445308","Andrea _6_172_6389a215.mp4","6","30","How many classmates did you have?","5","en-US","en-US","0.474514","Subtitles"
"1682760501158","Andrea_7_111_2ac1040f.mp4","7","30","Did you live on campus and University?","2","es-ES","en-US","0.592524","Dialogue"
"1682760501185","Andrea_7_111_2ac1040f.mp4","7","30","Did you live on campus and University?","5","es-ES","en-US","0.592524","Subtitles"
"1682760502198","Andrea _6_112_000747d3.mp4","6","30","Did you live on campus during University?","5","en-US","en-US","0.571168","Subtitles"
"1682760502199","Andrea _6_112_000747d3.mp4","6","30","Did you live on campus during University?","2","en-US","en-US","0.571168","Dialogue"
"1682760545498","Andrea_7_88_03393517.mp4","7","30","Where do you live now?","1","es-ES","en-US","0.472423","Dialogue"
